event_at,removed,observed,censored,entrance,at_risk,Name,hazard,Smooth Haz,Smooth2 Haz
63,2,1,1,0,79,JH Kallis,0.012658227848101266,0.016781672170172734,0.0162799072516249
64,1,1,0,0,77,JH Kallis,0.012987012987012988,0.015696484975381633,0.01610840481238014
65,2,2,0,0,76,JH Kallis,0.02631578947368421,0.016426779611493445,0.015913980182194167
66,1,0,1,0,74,JH Kallis,0.0,0.016690119119684214,0.01567227106092723
67,2,2,0,0,73,JH Kallis,0.0273972602739726,0.018387911988954165,0.015530854922237448
68,0,0,0,0,0,JH Kallis,0.0,0.017809542989532533,0.015313907182512757
69,1,1,0,0,71,JH Kallis,0.014084507042253521,0.016626810878355713,0.015096959442788067
70,2,2,0,0,70,JH Kallis,0.02857142857142857,0.016308950183368684,0.014932645490421401
71,0,0,0,0,0,JH Kallis,0.0,0.015689755136929055,0.014663829096462765
72,2,2,0,0,68,JH Kallis,0.029411764705882353,0.013787408909915738,0.014450414364553988
73,0,0,0,0,0,JH Kallis,0.0,0.013121186391594618,0.01407405356779268
74,3,3,0,0,66,JH Kallis,0.045454545454545456,0.012437659392278144,0.013810209548596554
75,1,1,0,0,63,JH Kallis,0.015873015873015872,0.011975978875195964,0.013438548409524072
76,3,2,1,0,62,JH Kallis,0.03225806451612903,0.012915828499256115,0.013066767787916114
77,0,0,0,0,0,JH Kallis,0.0,0.012430805231247987,0.012516272127437634
78,0,0,0,0,0,JH Kallis,0.0,0.012430805231247987,0.012055154878963843
79,1,1,0,0,59,JH Kallis,0.01694915254237288,0.012682564046303163,0.01165628668897304
80,1,0,1,0,58,JH Kallis,0.0,0.011178804647806921,0.011227197448185507
81,0,0,0,0,0,JH Kallis,0.0,0.011178804647806921,0.010830697420368483
82,0,0,0,0,0,JH Kallis,0.0,0.00963081703170785,0.010594540076064024
83,0,0,0,0,0,JH Kallis,0.0,0.010683448610655219,0.010393447074829096
84,1,1,0,0,57,JH Kallis,0.017543859649122806,0.009365217969116307,0.010291285612968921
85,1,1,0,0,56,JH Kallis,0.017857142857142856,0.009626287309133015,0.010229245713792754
86,2,1,1,0,55,JH Kallis,0.01818181818181818,0.007928494439863066,0.010068274275241833
87,0,0,0,0,0,JH Kallis,0.0,0.00904831526853048,0.00988246522979434
88,1,1,0,0,53,JH Kallis,0.018867924528301886,0.00904831526853048,0.009894519263096351
89,1,0,1,0,52,JH Kallis,0.0,0.008156254608405591,0.009841057113533126
90,1,0,1,0,51,JH Kallis,0.0,0.008156254608405591,0.009866740195469702
91,0,0,0,0,0,JH Kallis,0.0,0.009300419368130992,0.009965320201156097
92,1,1,0,0,50,JH Kallis,0.02,0.009300419368130992,0.010145373239268757
93,1,1,0,0,49,JH Kallis,0.02040816326530612,0.01049659161693482,0.0103729134162813
94,1,1,0,0,48,JH Kallis,0.020833333333333332,0.010797220790848798,0.010697243757357455
95,0,0,0,0,0,JH Kallis,0.0,0.009857371166788647,0.010950123542218509
96,1,1,0,0,47,JH Kallis,0.02127659574468085,0.008900433367745585,0.01137892594346773
97,0,0,0,0,0,JH Kallis,0.0,0.012659831863986186,0.011779209987450382
98,0,0,0,0,0,JH Kallis,0.0,0.011666783204601877,0.012364166238265905
99,0,0,0,0,0,JH Kallis,0.0,0.011666783204601877,0.012996073050140633
100,1,1,0,0,46,JH Kallis,0.021739130434782608,0.013051824755848415,0.013627979862015364
101,1,0,1,0,45,JH Kallis,0.0,0.013051824755848415,0.014139448278129524
102,1,1,0,0,44,JH Kallis,0.022727272727272728,0.015006711973893527,0.014650916694243685
103,1,1,0,0,43,JH Kallis,0.023255813953488372,0.015527494449563221,0.015135403781437457
104,0,0,0,0,0,JH Kallis,0.0,0.014431003221493047,0.015642243413725918
105,0,0,0,0,0,JH Kallis,0.0,0.01607574006359831,0.016198548815701756
106,3,3,0,0,42,JH Kallis,0.07142857142857142,0.016653712104200847,0.01680521936499565
107,0,0,0,0,0,JH Kallis,0.0,0.02016248403402541,0.017016163756790537
108,1,0,1,0,39,JH Kallis,0.0,0.02016248403402541,0.01727937386750038
109,1,1,0,0,38,JH Kallis,0.02631578947368421,0.02016248403402541,0.017542583978210225
110,2,0,2,0,37,JH Kallis,0.0,0.01901831927430001,0.017660000241420438
111,2,2,0,0,35,JH Kallis,0.05714285714285714,0.01901831927430001,0.017777416504630647
112,1,1,0,0,33,JH Kallis,0.030303030303030304,0.019701846273616482,0.01763365350389151
113,0,0,0,0,0,JH Kallis,0.0,0.02042717380432957,0.017378538986973002
114,1,1,0,0,32,JH Kallis,0.03125,0.02042717380432957,0.01729655466396031
115,1,1,0,0,31,JH Kallis,0.03225806451612903,0.02042717380432957,0.017282316938562938
116,2,2,0,0,30,JH Kallis,0.06666666666666667,0.016667775308088967,0.01714830211264596
117,0,0,0,0,0,JH Kallis,0.0,0.016667775308088967,0.016644942873063236
118,0,0,0,0,0,JH Kallis,0.0,0.016667775308088967,0.016141583633480512
119,0,0,0,0,0,JH Kallis,0.0,0.015282733756842432,0.01563822439389779
120,0,0,0,0,0,JH Kallis,0.0,0.015282733756842432,0.015195084352195349
121,1,1,0,0,28,JH Kallis,0.03571428571428571,0.01227521495984995,0.014751944310492909
1,8,8,0,0,286,R Dravid,0.027972027972027972,0.024887097649134812,0.024219320502851607
2,8,8,0,0,278,R Dravid,0.02877697841726619,0.024443040257950428,0.02415713998735694
3,11,11,0,0,270,R Dravid,0.040740740740740744,0.02544089287046075,0.023995101908176823
4,7,7,0,0,259,R Dravid,0.02702702702702703,0.02532362694202146,0.023681060243548015
5,3,3,0,0,252,R Dravid,0.011904761904761904,0.025298676382098345,0.023308388447963447
6,10,9,1,0,249,R Dravid,0.03614457831325301,0.02472541043153373,0.02294779512630648
7,7,6,1,0,239,R Dravid,0.02510460251046025,0.02437154649708621,0.02252208485282326
8,5,5,0,0,232,R Dravid,0.021551724137931036,0.023497317004435664,0.02207558129958278
9,3,1,2,0,227,R Dravid,0.004405286343612335,0.02246110073276233,0.021597194538231574
10,6,6,0,0,224,R Dravid,0.026785714285714284,0.0220783848341739,0.021176436345562044
11,4,4,0,0,218,R Dravid,0.01834862385321101,0.02089695503977522,0.020693172399789697
12,7,5,2,0,214,R Dravid,0.02336448598130841,0.01938237722834016,0.020271237397592352
13,4,4,0,0,207,R Dravid,0.01932367149758454,0.017530525376488304,0.019750407190235134
14,5,5,0,0,203,R Dravid,0.024630541871921183,0.01729078238097949,0.019237622360004678
15,5,5,0,0,198,R Dravid,0.025252525252525252,0.017874137320051307,0.018695868413163712
16,1,1,0,0,193,R Dravid,0.0051813471502590676,0.017210181185917245,0.018191281517807457
17,2,2,0,0,192,R Dravid,0.010416666666666666,0.016840059430452314,0.017750325201489465
18,4,4,0,0,190,R Dravid,0.021052631578947368,0.016351544404787876,0.01736726244762753
19,5,4,1,0,186,R Dravid,0.021505376344086023,0.01644863459722933,0.017063108901110475
20,1,1,0,0,181,R Dravid,0.0055248618784530384,0.015705082679460223,0.016762143280116163
21,0,0,0,0,0,R Dravid,0.0,0.016426275216200804,0.01659530055997295
22,2,1,1,0,180,R Dravid,0.005555555555555556,0.015545118930673592,0.016575735463984047
23,4,4,0,0,178,R Dravid,0.02247191011235955,0.015580715167642829,0.016707498981927638
24,4,4,0,0,174,R Dravid,0.022988505747126436,0.015005351392119939,0.01678963149378344
25,4,4,0,0,170,R Dravid,0.023529411764705882,0.015138259419764809,0.01680126106953309
26,3,3,0,0,166,R Dravid,0.018072289156626505,0.015993376487044405,0.01683125522819954
27,3,2,1,0,163,R Dravid,0.012269938650306749,0.016219124681058853,0.016930490550947
28,2,1,1,0,160,R Dravid,0.00625,0.01668218334893829,0.017047337068236953
29,2,2,0,0,158,R Dravid,0.012658227848101266,0.01636003803528194,0.017167893415465308
30,5,5,0,0,156,R Dravid,0.03205128205128205,0.017726943357054204,0.0173452832187522
31,1,1,0,0,151,R Dravid,0.006622516556291391,0.019010640404550996,0.0174230884827573
32,4,3,1,0,150,R Dravid,0.02,0.020034032217416495,0.017583778602902972
33,2,2,0,0,146,R Dravid,0.0136986301369863,0.018851300106239675,0.017743154849640345
34,4,4,0,0,144,R Dravid,0.027777777777777776,0.018095099259294728,0.0179234246142405
35,4,3,1,0,140,R Dravid,0.02142857142857143,0.01778007020057983,0.018078070005643748
36,2,2,0,0,136,R Dravid,0.014705882352941176,0.018725530562654014,0.018217707831421636
37,4,4,0,0,134,R Dravid,0.029850746268656716,0.018571628233296996,0.01836628505936852
38,3,2,1,0,130,R Dravid,0.015384615384615385,0.0187392051945681,0.0184707581647916
39,4,4,0,0,127,R Dravid,0.031496062992125984,0.01907548894191114,0.01861399016087491
40,3,3,0,0,123,R Dravid,0.024390243902439025,0.017904575232297743,0.018631010239503826
41,3,3,0,0,120,R Dravid,0.025,0.018598231213441344,0.018512904313133082
42,1,0,1,0,117,R Dravid,0.0,0.018608863855652934,0.018271683582207085
43,2,1,1,0,116,R Dravid,0.008620689655172414,0.01843047691952289,0.0181594609001856
44,3,2,1,0,114,R Dravid,0.017543859649122806,0.018076521856426553,0.018097356792815433
45,4,4,0,0,111,R Dravid,0.036036036036036036,0.018646495176824325,0.018073363899192257
46,1,1,0,0,107,R Dravid,0.009345794392523364,0.01904209201204964,0.017935762224603895
47,1,1,0,0,106,R Dravid,0.009433962264150943,0.0186671723519768,0.01778037204548717
48,3,2,1,0,105,R Dravid,0.01904761904761905,0.019081445960864852,0.017626477628720966
49,1,1,0,0,102,R Dravid,0.00980392156862745,0.018050324851003583,0.0174390550210578
50,2,2,0,0,101,R Dravid,0.019801980198019802,0.01676662780350679,0.017323535328706383
51,2,2,0,0,99,R Dravid,0.020202020202020204,0.01545083832982258,0.017230493327687956
52,2,1,1,0,97,R Dravid,0.010309278350515464,0.01671906914783146,0.017121666955336852
53,2,2,0,0,95,R Dravid,0.021052631578947368,0.01691512121926163,0.01699367181134019
54,3,3,0,0,93,R Dravid,0.03225806451612903,0.01732420522173951,0.016867959298289232
55,2,2,0,0,90,R Dravid,0.022222222222222223,0.01611109874547514,0.016622890669992604
56,2,2,0,0,88,R Dravid,0.022727272727272728,0.015619214830079173,0.016338726301830316
57,2,2,0,0,86,R Dravid,0.023255813953488372,0.015815211276010287,0.016055307686263943
58,1,1,0,0,84,R Dravid,0.011904761904761904,0.015514459396311037,0.01573034341899592
59,0,0,0,0,0,R Dravid,0.0,0.01570970107762083,0.0154720827024358
60,0,0,0,0,0,R Dravid,0.0,0.016830433194091304,0.015373721091791949
61,2,2,0,0,83,R Dravid,0.024096385542168676,0.01654116278098188,0.015392371612201682
62,2,1,1,0,81,R Dravid,0.012345679012345678,0.01599856918358633,0.015277524151768376
63,2,2,0,0,79,R Dravid,0.02531645569620253,0.015687984108458317,0.01516675755360544
64,1,1,0,0,77,R Dravid,0.012987012987012988,0.013990191239188368,0.015112728841393051
65,0,0,0,0,0,R Dravid,0.0,0.013642969016966147,0.015138838452145514
66,1,1,0,0,76,R Dravid,0.013157894736842105,0.013282218656215787,0.015244107518918179
67,1,1,0,0,75,R Dravid,0.013333333333333334,0.012907124882772425,0.015356927876349352
68,1,1,0,0,74,R Dravid,0.013513513513513514,0.013143371236361317,0.015504044500763772
69,5,3,2,0,73,R Dravid,0.0410958904109589,0.014897757201273598,0.015716516308203712
70,1,1,0,0,68,R Dravid,0.014705882352941176,0.015805198217607536,0.015815101121518398
71,1,0,1,0,67,R Dravid,0.0,0.014536967399598656,0.015888174177204655
72,1,1,0,0,66,R Dravid,0.015151515151515152,0.014810555854165873,0.01598980479064857
73,1,0,1,0,65,R Dravid,0.0,0.01629765968970408,0.016065811030895584
74,1,1,0,0,64,R Dravid,0.015625,0.01660718134977192,0.016291393988458143
75,1,1,0,0,63,R Dravid,0.015873015873015872,0.017619327098759772,0.016680838553788123
76,1,1,0,0,62,R Dravid,0.016129032258064516,0.01795879806720255,0.017180426412154445
77,1,1,0,0,61,R Dravid,0.01639344262295082,0.01830967526018501,0.01765507728835279
78,2,2,0,0,60,R Dravid,0.03333333333333333,0.019746665418979677,0.01821393849125726
79,1,1,0,0,58,R Dravid,0.017241379310344827,0.018703544647070306,0.018588127487328857
80,0,0,0,0,0,R Dravid,0.0,0.01792955083902077,0.018866796376417937
81,1,1,0,0,57,R Dravid,0.017543859649122806,0.01792955083902077,0.019287081366806725
82,3,3,0,0,56,R Dravid,0.05357142857142857,0.01713210267315155,0.019644369015683328
83,1,1,0,0,53,R Dravid,0.018867924528301886,0.018276267432876952,0.01977499073257474
84,1,1,0,0,52,R Dravid,0.019230769230769232,0.021042415758235802,0.019837056116863403
85,1,1,0,0,51,R Dravid,0.0196078431372549,0.02277438796517592,0.01979257984336387
86,1,1,0,0,50,R Dravid,0.02,0.021925491530540943,0.019755066553337357
87,2,2,0,0,49,R Dravid,0.04081632653061224,0.02376173409154623,0.019730249477530607
88,1,1,0,0,47,R Dravid,0.02127659574468085,0.02200734812663395,0.019516736724306375
89,0,0,0,0,0,R Dravid,0.0,0.02109990711030001,0.019299187125989613
90,0,0,0,0,0,R Dravid,0.0,0.022522382216985645,0.01921173156332125
91,0,0,0,0,0,R Dravid,0.0,0.021599021182821285,0.019124276000652887
92,2,1,1,0,46,R Dravid,0.021739130434782608,0.018779472310640838,0.0190787913940829
93,3,3,0,0,44,R Dravid,0.06818181818181818,0.017786423651256527,0.019005204495168782
94,2,2,0,0,41,R Dravid,0.04878048780487805,0.016774277902268674,0.01869268164682822
95,0,0,0,0,0,R Dravid,0.0,0.01724604555669887,0.01825647203200648
96,2,2,0,0,39,R Dravid,0.05128205128205128,0.017838150819856763,0.017864941176902373
97,0,0,0,0,0,R Dravid,0.0,0.015689923107719276,0.017234710432764602
98,0,0,0,0,0,R Dravid,0.0,0.014570102279051863,0.016803357449831465
99,1,1,0,0,37,R Dravid,0.02702702702702703,0.016267895148321814,0.01641976452038959
100,0,0,0,0,0,R Dravid,0.0,0.016267895148321814,0.015997240693291052
101,1,0,1,0,36,R Dravid,0.0,0.016267895148321814,0.015738734944629604
102,0,0,0,0,0,R Dravid,0.0,0.016878116353508693,0.01574906490079086
103,0,0,0,0,0,R Dravid,0.0,0.01510448163976509,0.015811660575867074
104,3,1,2,0,35,R Dravid,0.02857142857142857,0.014486405283562931,0.01592752707983739
105,1,1,0,0,32,R Dravid,0.03125,0.014486405283562931,0.015939418475758943
106,0,0,0,0,0,R Dravid,0.0,0.011787349952928653,0.01583358133982454
107,0,0,0,0,0,R Dravid,0.0,0.013811641450904364,0.015840808820318426
108,1,1,0,0,31,R Dravid,0.03225806451612903,0.013811641450904364,0.015906974239163228
109,0,0,0,0,0,R Dravid,0.0,0.014494429502113467,0.01579442461913751
110,0,0,0,0,0,R Dravid,0.0,0.01668741195825382,0.01568187499911179
111,1,1,0,0,30,R Dravid,0.03333333333333333,0.01897574147770462,0.015569325379086075
112,2,1,1,0,29,R Dravid,0.034482758620689655,0.01897574147770462,0.01546423146927411
113,1,1,0,0,27,R Dravid,0.037037037037037035,0.01897574147770462,0.01535696664793981
114,0,0,0,0,0,R Dravid,0.0,0.01747198207920838,0.015179636490679762
115,0,0,0,0,0,R Dravid,0.0,0.015827245237103115,0.015002306333419714
116,1,1,0,0,26,R Dravid,0.038461538461538464,0.015827245237103115,0.014967031719877259
117,0,0,0,0,0,R Dravid,0.0,0.015827245237103115,0.014718673790758413
118,1,1,0,0,25,R Dravid,0.04,0.014129452367833169,0.01460882001676422
119,1,1,0,0,24,R Dravid,0.041666666666666664,0.014129452367833169,0.014498020552948406
120,1,1,0,0,23,R Dravid,0.043478260869565216,0.014129452367833169,0.014156380830591505
121,0,0,0,0,0,R Dravid,0.0,0.014881332067081289,0.013573864316713466
1,9,9,0,0,291,AN Cook,0.030927835051546393,0.025130371100117198,0.027730018290967072
2,8,7,1,0,282,AN Cook,0.024822695035460994,0.02679159653211825,0.027661236368319048
3,7,7,0,0,274,AN Cook,0.025547445255474453,0.027119638589666196,0.02755538148379202
4,5,5,0,0,267,AN Cook,0.018726591760299626,0.0268085282160019,0.02756749026898785
5,9,9,0,0,262,AN Cook,0.03435114503816794,0.02854960093523411,0.02759069422852701
6,6,6,0,0,253,AN Cook,0.023715415019762844,0.028409454438349087,0.02756023200779286
7,3,3,0,0,247,AN Cook,0.012145748987854251,0.027454984500351623,0.027532592672968398
8,12,12,0,0,244,AN Cook,0.04918032786885246,0.027626112406547536,0.027582451637863284
9,4,4,0,0,232,AN Cook,0.017241379310344827,0.029238340302622505,0.027499348756811037
10,4,4,0,0,228,AN Cook,0.017543859649122806,0.028871732293237345,0.02746489642521722
11,11,11,0,0,224,AN Cook,0.049107142857142856,0.02756487576292489,0.02751001557814374
12,5,5,0,0,213,AN Cook,0.023474178403755867,0.027227097496609055,0.027373015470874035
13,9,9,0,0,208,AN Cook,0.04326923076923077,0.027856179325268293,0.027195695523311674
14,9,9,0,0,199,AN Cook,0.04522613065326633,0.02789585973159565,0.026914890440930445
15,5,4,1,0,190,AN Cook,0.021052631578947368,0.02783067224440033,0.026481094806633
16,3,3,0,0,185,AN Cook,0.016216216216216217,0.028024453573569266,0.025996357764750698
17,4,4,0,0,182,AN Cook,0.02197802197802198,0.02775584854900466,0.025604182428125632
18,10,10,0,0,178,AN Cook,0.056179775280898875,0.025540683849673496,0.025187530610689502
19,4,3,1,0,168,AN Cook,0.017857142857142856,0.026137002231835797,0.024553486073106586
20,1,1,0,0,164,AN Cook,0.006097560975609756,0.025987635005720974,0.023935826942754285
21,3,3,0,0,163,AN Cook,0.018404907975460124,0.024188594493993895,0.023393734908377976
22,6,6,0,0,160,AN Cook,0.0375,0.023750559585981223,0.022890077633143106
23,3,3,0,0,154,AN Cook,0.01948051948051948,0.02147323165075855,0.022273946681391887
24,5,5,0,0,151,AN Cook,0.033112582781456956,0.020307483883582594,0.0216264975142053
25,4,4,0,0,146,AN Cook,0.0273972602739726,0.019199450642585363,0.020940666068606725
26,1,1,0,0,142,AN Cook,0.007042253521126761,0.02000365310447535,0.020321224556613275
27,1,1,0,0,141,AN Cook,0.0070921985815602835,0.019709727875261082,0.01972357020116894
28,4,4,0,0,140,AN Cook,0.02857142857142857,0.01719149408854711,0.019250284047399785
29,2,2,0,0,136,AN Cook,0.014705882352941176,0.01713620881654357,0.01877727080822201
30,2,2,0,0,134,AN Cook,0.014925373134328358,0.017265127109775086,0.01827138248578451
31,2,2,0,0,132,AN Cook,0.015151515151515152,0.017657609267146514,0.01781883598215168
32,0,0,0,0,0,AN Cook,0.0,0.01614969124199514,0.017434849299763026
33,3,3,0,0,130,AN Cook,0.023076923076923078,0.015594325555050508,0.017232279384663717
34,0,0,0,0,0,AN Cook,0.0,0.014799874778027406,0.0170900960546799
35,5,4,1,0,127,AN Cook,0.031496062992125984,0.016255064845693744,0.017070650800963216
36,2,2,0,0,122,AN Cook,0.01639344262295082,0.0164004157955622,0.016921632389994355
37,1,1,0,0,120,AN Cook,0.008333333333333333,0.016548246928059552,0.016775649709321567
38,2,2,0,0,119,AN Cook,0.01680672268907563,0.017149750687458044,0.016805870613569557
39,1,1,0,0,117,AN Cook,0.008547008547008548,0.01637575687940851,0.016826643807267238
40,3,3,0,0,116,AN Cook,0.02586206896551724,0.015590210924970175,0.01681695590368401
41,1,1,0,0,113,AN Cook,0.008849557522123894,0.016454812620596802,0.01674959700299393
42,1,1,0,0,112,AN Cook,0.008928571428571428,0.017624403263871654,0.01677215254220372
43,2,2,0,0,111,AN Cook,0.018018018018018018,0.017606000613890053,0.01697908049570282
44,7,6,1,0,109,AN Cook,0.05504587155963303,0.01882999082196839,0.01725485699358751
45,1,1,0,0,102,AN Cook,0.00980392156862745,0.01717230329606702,0.017380708133372856
46,1,1,0,0,101,AN Cook,0.009900990099009901,0.01693605694247813,0.017512488061902837
47,4,4,0,0,100,AN Cook,0.04,0.017765691269258938,0.017609060839140683
48,1,0,1,0,96,AN Cook,0.0,0.01753089949679947,0.017728550295350115
49,0,0,0,0,0,AN Cook,0.0,0.01708105694169375,0.017932745840828126
50,5,3,2,0,95,AN Cook,0.031578947368421054,0.01637779015403495,0.018267643429659204
51,2,2,0,0,90,AN Cook,0.022222222222222223,0.01657824648698113,0.0184695593575891
52,2,2,0,0,88,AN Cook,0.022727272727272728,0.01952595667153342,0.018594528532671965
53,2,2,0,0,86,AN Cook,0.023255813953488372,0.020039628237836567,0.018704460395191812
54,0,0,0,0,0,AN Cook,0.0,0.018646236501615277,0.01873414913234364
55,1,1,0,0,84,AN Cook,0.011904761904761904,0.01890423443763179,0.018900550351072395
56,2,2,0,0,83,AN Cook,0.024096385542168676,0.018383129695578638,0.019046408408619507
57,1,1,0,0,81,AN Cook,0.012345679012345678,0.01942005035543724,0.019081852511177687
58,0,0,0,0,0,AN Cook,0.0,0.020255472243490707,0.019145820665941414
59,1,1,0,0,80,AN Cook,0.0125,0.021953265112760658,0.019387358250352132
60,2,1,1,0,79,AN Cook,0.012658227848101266,0.020291215251264812,0.019631283837437414
61,5,5,0,0,77,AN Cook,0.06493506493506493,0.0199988175904461,0.019829594748140205
62,2,2,0,0,72,AN Cook,0.027777777777777776,0.019694706001767162,0.019803690815514582
